buy,sell,total_ret,cagr,max_dd,sharpe
1.18,0.88,4449.07,15.82,-63.53,0.47
1.03,0.96,4394.13,15.77,-65.19,0.47
1.16,0.89,4327.71,15.7,-61.79,0.47
1.11,0.87,4323.29,15.7,-77.43,0.46
1.15,0.89,4305.13,15.68,-61.79,0.46
1.18,0.84,4235.88,15.61,-75.5,0.46
1.14,0.86,4217.52,15.59,-67.32,0.46
1.19,0.84,4193.51,15.56,-72.08,0.46
1.18,0.87,4192.92,15.56,-63.53,0.46
1.13,0.89,4170.93,15.54,-60.02,0.46
1.17,0.86,4152.63,15.52,-67.32,0.46
1.14,0.89,4113.95,15.48,-61.79,0.46
1.0,0.96,4091.4,15.46,-65.03,0.46
1.08,1.0,4050.53,15.41,-48.13,0.48
1.06,0.98,4047.38,15.41,-58.62,0.47
1.14,0.85,4035.46,15.4,-69.04,0.46
1.04,0.96,4033.1,15.4,-67.18,0.46
1.16,0.86,3949.3,15.3,-67.32,0.46
1.01,0.96,3945.72,15.3,-68.77,0.46
1.15,0.86,3928.65,15.28,-67.32,0.46
1.18,0.89,3922.71,15.27,-60.92,0.46
1.16,0.85,3765.86,15.1,-69.04,0.45
1.15,0.85,3746.14,15.08,-69.04,0.45
1.12,0.88,3731.69,15.06,-77.43,0.45
1.11,0.86,3690.63,15.01,-77.43,0.45
1.07,0.99,3677.4,15.0,-52.68,0.46
1.18,0.86,3578.91,14.88,-66.58,0.45
1.12,0.87,3515.94,14.8,-77.43,0.45
1.06,0.94,3490.87,14.77,-62.97,0.45
1.19,0.88,3476.32,14.75,-63.53,0.45
1.19,0.89,3434.98,14.7,-60.92,0.45
1.17,0.85,3431.96,14.7,-69.04,0.44
1.05,0.91,3388.37,14.64,-67.26,0.44
1.19,0.87,3344.37,14.59,-63.53,0.44
1.05,0.96,3150.18,14.33,-65.59,0.44
1.06,0.93,3035.96,14.18,-63.36,0.43
1.12,0.86,2998.75,14.12,-77.43,0.43
1.18,0.85,2986.05,14.11,-68.34,0.43
1.19,0.86,2925.07,14.02,-66.58,0.43
1.06,0.97,2901.3,13.98,-62.97,0.43
1.07,0.98,2897.28,13.98,-56.03,0.43
1.08,0.99,2866.44,13.93,-51.15,0.44
1.09,0.89,2677.06,13.64,-79.24,0.43
1.1,0.89,2573.51,13.48,-75.2,0.42
1.07,0.94,2518.78,13.39,-62.83,0.42
1.06,0.95,2459.3,13.29,-63.71,0.42
1.19,0.85,2437.58,13.25,-68.34,0.41
1.06,0.9,2287.84,12.98,-63.62,0.41
1.08,0.98,2283.05,12.98,-51.15,0.41
1.09,1.0,2279.33,12.97,-52.84,0.42
1.06,0.92,2198.89,12.82,-65.94,0.41
1.07,0.93,2187.02,12.8,-64.25,0.4
1.07,0.97,2168.59,12.76,-62.43,0.4
1.11,0.89,1910.93,12.24,-75.01,0.39
1.12,0.89,1873.32,12.16,-75.01,0.39
1.08,0.94,1865.32,12.14,-69.05,0.39
1.07,0.95,1766.47,11.92,-63.71,0.39
1.07,0.9,1668.53,11.69,-66.82,0.38
1.09,0.99,1619.46,11.57,-54.04,0.38
1.08,0.93,1616.34,11.56,-69.05,0.38
1.07,0.92,1576.56,11.46,-66.76,0.38
1.08,0.97,1509.54,11.28,-64.29,0.37
1.06,0.96,1495.61,11.25,-63.71,0.37
1.06,0.91,1475.6,11.19,-69.7,0.37
1.09,0.98,1307.22,10.71,-58.11,0.35
1.08,0.95,1274.3,10.61,-67.23,0.35
1.09,0.94,1164.11,10.25,-70.88,0.35
1.08,0.92,1161.79,10.25,-70.71,0.35
1.08,0.9,1159.88,10.24,-72.37,0.35
1.07,0.96,1133.43,10.15,-63.71,0.34
1.1,1.0,1092.15,10.01,-54.2,0.34
1.07,0.91,1049.06,9.85,-70.44,0.34
1.09,0.93,1003.96,9.68,-70.88,0.33
